@RELATION music

@ATTRIBUTE escala {C+,B,A,F+,E,D,E-,B-,F,G,C,A-,D-}
@ATTRIBUTE armadura {2/8,3/8,1/4,9/8,2/2,3/4,4/4,6/8,2/4}
@ATTRIBUTE g1 NUMERIC
@ATTRIBUTE g2 NUMERIC
@ATTRIBUTE g3 NUMERIC
@ATTRIBUTE g4 NUMERIC
@ATTRIBUTE g5 NUMERIC
@ATTRIBUTE g6 NUMERIC
@ATTRIBUTE g7 NUMERIC
@ATTRIBUTE g8 NUMERIC
@ATTRIBUTE g9 NUMERIC
@ATTRIBUTE g10 NUMERIC
@ATTRIBUTE g11 NUMERIC
@ATTRIBUTE g12 NUMERIC
@ATTRIBUTE acorde1 NUMERIC
@ATTRIBUTE acorde2 NUMERIC
@ATTRIBUTE acorde3 NUMERIC
@ATTRIBUTE acorde4 NUMERIC
@ATTRIBUTE acorde5 NUMERIC
@ATTRIBUTE RHSonidos NUMERIC
@ATTRIBUTE LHSonidos NUMERIC
@ATTRIBUTE AmbasSonidos NUMERIC
@ATTRIBUTE RHSilencios NUMERIC
@ATTRIBUTE LHSilencios NUMERIC
@ATTRIBUTE AmbasSilencios NUMERIC
@ATTRIBUTE MasRuidosa {R,L,B}
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE O3 NUMERIC
@ATTRIBUTE O4 NUMERIC
@ATTRIBUTE O5 NUMERIC
@ATTRIBUTE O6 NUMERIC
@ATTRIBUTE O7 NUMERIC
@ATTRIBUTE RHMasGrave NUMERIC
@ATTRIBUTE RHMasAguda NUMERIC
@ATTRIBUTE LHMasGrave NUMERIC
@ATTRIBUTE LHMasAguda NUMERIC
@ATTRIBUTE RHAmplitud NUMERIC
@ATTRIBUTE LHAmplitud NUMERIC
@ATTRIBUTE TotalAmplitud NUMERIC
@ATTRIBUTE Compositor {Bach,Mozart,Muzio,Beethoven,Debussy,Joplin}

@DATA
G,"9/8",9,0,9,0,12,5,3,11,0,8,0,11,4,32,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,1,29,22,16,0,0,62,79,47,62,17,15,32,Bach
G,"9/8",17,0,11,0,8,4,6,9,0,13,0,12,8,28,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,26,32,22,0,0,62,83,49,62,21,13,34,Bach
G,"9/8",3,0,13,0,1,1,5,12,0,4,0,10,23,13,0,0,0,0.75,0.9167,1.0,0.25,0.0833,0.0,L,0,1,24,7,17,0,0,69,81,45,62,12,17,36,Bach
G,"9/8",13,0,10,0,13,13,0,8,0,8,1,4,18,18,0,0,0,1.0,0.9167,1.0,0.0,0.0833,0.0,R,0,11,14,21,24,0,0,67,81,40,59,14,19,41,Bach
G,"9/8",7,0,4,0,12,5,0,7,0,5,0,4,28,8,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,24,14,6,0,0,67,76,48,67,9,19,28,Bach
G,"9/8",13,0,11,0,12,8,0,16,0,3,0,15,10,26,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,18,11,25,23,1,0,62,84,38,57,22,19,46,Bach
G,"9/8",14,0,7,0,10,5,0,10,0,6,0,6,10,24,0,0,0,0.9167,1.0,1.0,0.0833,0.0,0.0,L,0,13,16,14,15,0,0,55,83,38,55,28,17,45,Bach
G,"4/4",22,0,15,14,0,14,0,19,6,11,11,7,25,39,0,0,0,0.9531,0.9688,1.0,0.0469,0.0313,0.0,L,0,1,42,42,34,0,0,60,78,43,62,18,19,35,Bach
G,"4/4",13,0,15,10,5,9,6,19,4,8,14,0,25,39,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,11,37,10,45,0,0,69,82,38,62,13,24,44,Bach
G,"4/4",16,1,17,10,3,11,4,17,6,12,16,0,27,35,0,0,0,1.0,0.9844,1.0,0.0,0.0156,0.0,R,0,2,49,28,34,0,0,64,81,45,62,17,17,36,Bach
G,"4/4",19,7,7,5,8,16,0,17,15,0,13,0,21,43,0,0,0,0.9688,0.9688,1.0,0.0313,0.0313,0.0,B,0,29,26,16,36,0,0,62,80,36,58,18,22,44,Bach
G,"4/4",21,2,16,17,0,14,0,16,12,4,11,8,23,41,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,37,55,29,0,0,60,79,50,63,19,13,29,Bach
G,"4/4",11,0,11,7,0,9,1,13,6,1,1,4,18,23,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,6,14,28,16,0,0,61,81,38,63,20,25,43,Bach
A,"2/8",28,0,20,0,14,11,9,21,0,22,0,20,63,33,0,0,0,0.9792,0.9167,1.0,0.0208,0.0833,0.0,R,0,9,48,42,46,0,0,59,81,40,64,22,24,41,Bach
A,"2/8",20,0,21,0,19,17,1,13,4,13,0,17,67,29,0,0,0,0.8438,0.8125,1.0,0.1563,0.1875,0.0,R,0,4,35,53,33,0,0,59,83,40,69,24,29,43,Bach
A,"2/8",18,0,15,5,23,9,12,19,4,28,0,21,54,42,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,15,49,50,40,0,0,60,80,37,61,20,24,43,Bach
A,"2/8",16,5,23,0,17,24,4,22,0,21,10,8,42,54,0,0,0,0.9479,0.9271,1.0,0.0521,0.0729,0.0,R,0,3,43,69,35,0,0,56,78,45,67,22,22,33,Bach
A,"2/8",24,0,22,0,18,22,0,20,0,14,0,15,73,23,0,0,0,0.8958,0.8958,1.0,0.1042,0.1042,0.0,B,0,21,34,35,45,0,0,52,83,44,61,31,17,39,Bach
A,"2/8",6,0,4,0,7,4,0,6,0,3,0,1,5,13,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,7,10,5,9,0,0,69,81,40,54,12,14,41,Bach
A,"4/4",22,0,16,16,0,13,0,20,8,0,9,3,37,27,0,0,0,0.9063,1.0,1.0,0.0938,0.0,0.0,L,0,5,34,37,31,0,0,62,77,43,62,15,19,34,Bach
A,"4/4",5,0,8,19,0,14,0,14,9,0,20,0,39,25,0,0,0,0.8906,0.9219,1.0,0.1094,0.0781,0.0,L,0,8,19,36,26,0,0,62,79,38,67,17,29,41,Bach
A,"4/4",20,0,12,18,0,13,3,17,2,14,17,0,28,36,0,0,0,1.0,0.9844,1.0,0.0,0.0156,0.0,R,0,0,19,47,48,2,0,66,84,52,69,18,17,32,Bach
A,"4/4",5,2,10,8,4,7,4,18,7,5,11,2,45,19,0,0,0,0.7188,0.8594,1.0,0.2813,0.1406,0.0,L,0,7,17,23,36,0,0,66,82,40,67,16,27,42,Bach
A,"4/4",20,0,20,16,0,14,2,17,8,5,2,11,29,35,0,0,0,0.9219,0.9531,1.0,0.0781,0.0469,0.0,L,0,5,27,56,27,0,0,59,77,40,69,18,29,37,Bach
A,"4/4",12,1,12,18,0,15,2,16,5,2,1,9,35,29,0,0,0,0.9844,0.9531,1.0,0.0156,0.0469,0.0,R,0,11,29,23,30,0,0,54,83,38,59,29,21,45,Bach
A,"4/4",9,0,4,4,0,2,1,7,3,0,2,2,8,5,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,4,2,15,13,0,0,57,72,39,52,15,13,33,Bach
B-,"4/4",22,0,15,0,14,17,0,18,0,13,3,10,72,12,0,0,0,0.8906,0.6563,1.0,0.1094,0.3438,0.0,R,0,3,17,46,46,0,0,57,82,46,63,25,17,36,Bach
B-,"4/4",15,0,20,0,13,6,6,17,0,11,0,13,63,19,0,0,0,0.6719,0.9531,1.0,0.3281,0.0469,0.0,L,0,12,55,20,14,0,0,65,77,40,65,12,25,37,Bach
B-,"4/4",12,3,18,0,19,12,0,17,3,23,6,16,55,29,0,0,0,0.9375,1.0,1.0,0.0625,0.0,0.0,L,0,22,30,48,29,0,0,59,81,36,60,22,24,45,Bach
B-,"4/4",28,0,29,0,27,25,0,21,0,18,6,14,24,72,0,0,0,0.9844,1.0,1.0,0.0156,0.0,0.0,L,0,7,59,60,42,0,0,60,82,45,70,22,25,37,Bach
B-,"4/4",25,0,16,0,17,25,0,21,0,15,5,8,26,45,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,20,31,34,47,0,0,63,82,36,65,19,29,46,Bach
B,"4/4",17,0,11,7,0,8,4,17,4,8,10,2,28,22,0,0,0,0.9219,0.75,1.0,0.0781,0.25,0.0,R,0,12,14,45,17,0,0,61,73,42,56,12,14,31,Bach
B,"4/4",15,0,12,9,0,8,5,18,4,9,12,1,27,33,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,27,14,23,29,0,0,65,83,37,64,18,27,46,Bach
B,"4/4",11,1,10,24,0,13,0,16,17,0,18,0,32,31,0,0,0,0.9531,1.0,1.0,0.0469,0.0,0.0,L,0,5,23,34,47,1,0,62,84,38,64,22,26,46,Bach
B,"4/4",12,0,12,14,3,16,2,7,5,7,16,2,28,34,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,15,27,42,12,0,0,59,78,44,64,19,20,34,Bach
B,"4/4",21,0,18,15,2,18,0,19,7,2,7,6,27,36,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,12,33,23,47,0,0,64,83,38,61,19,23,45,Bach
B,"4/4",6,0,1,4,0,3,0,5,3,0,0,2,6,9,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,3,9,11,1,0,0,61,74,42,59,13,17,32,Bach
C,"4/4",18,0,12,0,12,16,0,8,0,4,0,8,46,6,0,2,2,0.9375,0.5,1.0,0.0625,0.5,0.0,R,0,2,14,16,46,0,0,64,81,41,60,17,19,40,Mozart
C,"4/4",17,2,8,1,11,6,1,27,1,11,1,7,39,22,2,1,0,0.8125,1.0,1.0,0.1875,0.0,0.0,L,0,0,4,61,26,2,0,71,84,59,69,13,10,25,Mozart
C,"4/4",18,0,4,0,14,11,0,15,1,9,1,6,48,0,9,1,0,0.7188,0.6563,0.9688,0.2813,0.3438,0.0313,R,0,2,21,25,31,0,0,67,81,47,65,14,18,34,Mozart
C,"4/4",14,2,10,0,12,9,0,11,0,8,3,12,20,17,2,4,1,0.9375,0.5938,0.9375,0.0625,0.4063,0.0625,R,0,4,12,30,32,3,0,62,88,36,64,26,28,52,Mozart
C,"4/4",11,0,12,0,9,1,11,11,5,10,0,13,40,13,3,2,0,1.0,0.7188,1.0,0.0,0.2813,0.0,R,0,7,15,26,35,0,0,69,83,38,67,14,29,45,Mozart
C,"4/4",9,2,13,0,9,0,14,16,3,11,0,12,34,23,3,0,0,0.9688,0.8125,1.0,0.0313,0.1875,0.0,R,0,0,3,39,47,0,0,66,83,59,69,17,10,24,Mozart
C,"4/4",13,0,6,4,11,0,9,18,2,5,1,13,28,22,2,1,0,0.8125,0.875,1.0,0.1875,0.125,0.0,L,0,0,3,67,12,0,0,68,79,59,67,11,8,20,Mozart
C,"4/4",13,0,16,1,5,0,6,17,0,16,0,17,29,23,0,4,0,1.0,0.6563,1.0,0.0,0.3438,0.0,R,0,0,26,33,31,1,0,66,84,48,64,18,16,36,Mozart
C,"4/4",8,1,11,1,7,0,15,18,2,12,2,10,37,15,4,2,0,1.0,0.6563,1.0,0.0,0.3438,0.0,R,0,6,23,29,29,0,0,60,83,38,60,23,22,45,Mozart
C,"4/4",1,5,8,0,4,0,7,25,0,7,4,4,51,0,2,2,0,0.8438,0.375,0.9063,0.1563,0.625,0.0938,R,0,6,17,21,21,0,0,55,83,43,55,28,12,40,Mozart
C,"4/4",4,1,17,0,10,16,0,10,0,6,4,4,56,0,0,4,0,0.875,0.375,1.0,0.125,0.625,0.0,R,0,8,12,30,22,0,0,62,82,38,53,20,15,44,Mozart
C,"4/4",21,0,6,2,10,7,4,12,2,11,8,5,45,16,1,2,0,0.875,0.9063,1.0,0.125,0.0938,0.0,L,0,1,22,19,43,3,0,69,84,40,72,15,32,44,Mozart
C,"4/4",16,0,10,1,8,8,6,26,0,5,0,9,46,17,3,0,0,0.9063,0.875,1.0,0.0938,0.125,0.0,R,0,2,12,38,36,1,0,67,86,43,72,19,29,43,Mozart
C,"4/4",12,0,6,0,11,4,10,35,0,6,0,4,47,10,7,0,0,1.0,0.7344,1.0,0.0,0.2656,0.0,R,0,3,20,30,31,4,0,55,86,43,69,31,26,43,Mozart
C,"4/4",17,0,11,0,11,12,1,8,1,4,0,8,53,3,0,2,1,0.9375,0.3438,1.0,0.0625,0.6563,0.0,R,0,1,10,17,45,0,0,64,81,41,60,17,19,40,Mozart
C,"4/4",16,1,5,0,13,15,0,20,0,7,7,3,40,19,1,0,1,0.8438,0.9063,1.0,0.1563,0.0938,0.0,L,0,1,16,40,29,1,0,69,84,41,67,15,26,43,Mozart
C,"4/4",14,2,11,3,10,8,11,20,3,3,0,7,40,16,1,3,1,0.9063,0.9375,1.0,0.0938,0.0625,0.0,L,1,9,28,26,27,1,0,62,84,31,64,22,33,53,Mozart
C,"4/4",2,7,4,0,15,8,4,10,0,11,1,1,27,8,4,2,0,0.9375,0.3906,0.9375,0.0625,0.6094,0.0625,R,2,5,7,24,21,4,0,57,88,31,62,31,31,57,Mozart
C,"4/4",13,1,11,0,10,8,0,25,0,14,0,12,37,22,3,1,0,0.9688,0.8594,1.0,0.0313,0.1406,0.0,R,0,3,7,42,33,9,0,62,88,43,73,26,30,45,Mozart
C,"4/4",23,2,9,0,11,10,2,13,0,9,0,16,30,28,3,0,0,0.9688,0.875,1.0,0.0313,0.125,0.0,R,0,0,16,42,34,3,0,64,86,48,74,22,26,38,Mozart
C,"4/4",8,0,12,0,7,13,1,12,0,8,0,12,55,9,0,0,0,0.7188,0.625,1.0,0.2813,0.375,0.0,R,0,6,19,29,18,1,0,62,86,41,62,24,21,45,Mozart
C,"4/4",20,3,9,1,16,11,0,12,1,6,0,10,35,17,4,2,0,0.9219,0.875,0.9844,0.0781,0.125,0.0156,R,0,0,5,27,54,3,0,73,88,53,72,15,19,35,Mozart
C,"4/4",15,1,10,0,12,11,0,12,6,8,0,8,18,28,0,1,1,0.875,0.625,1.0,0.125,0.375,0.0,R,0,0,8,34,33,8,0,67,86,55,69,19,14,31,Mozart
C,"4/4",21,2,14,2,17,9,1,10,2,7,0,13,40,18,2,4,0,1.0,0.6875,1.0,0.0,0.3125,0.0,R,0,9,20,39,26,4,0,54,88,36,67,34,31,52,Mozart
C,"4/4",23,0,4,0,10,4,1,14,0,2,0,9,43,2,4,2,0,0.5469,0.625,0.9375,0.4531,0.375,0.0625,L,2,8,25,13,16,3,0,55,84,31,64,29,33,53,Mozart
F,"3/4",7,0,8,0,6,6,2,12,0,2,0,4,15,12,1,0,1,0.7292,0.75,0.7708,0.0417,0.0208,0.0,L,0,1,21,19,6,0,0,64,82,46,60,18,14,36,Mozart
F,"3/4",10,2,12,0,9,7,0,8,0,2,1,6,19,17,0,1,0,0.9306,0.75,1.0,0.0694,0.25,0.0,R,0,2,19,34,2,0,0,63,82,36,60,19,24,46,Mozart
F,"3/4",8,1,12,1,7,7,4,9,1,10,3,4,14,17,1,4,0,1.0,0.7778,1.0,0.0,0.2222,0.0,R,0,6,8,22,26,5,0,64,86,41,65,22,24,45,Mozart
F,"3/4",7,5,11,1,5,0,6,8,0,11,0,10,14,16,2,3,0,0.9722,0.7361,1.0,0.0278,0.2639,0.0,R,0,0,10,15,38,1,0,72,84,54,67,12,13,30,Mozart
F,"3/4",7,3,8,5,7,2,5,10,0,5,2,7,18,20,1,0,0,0.6667,0.9722,1.0,0.3333,0.0278,0.0,L,0,5,17,10,27,2,0,69,84,42,65,15,23,42,Mozart
F,"3/4",14,8,4,0,18,0,3,21,2,9,3,8,8,13,16,2,0,0.6111,0.8611,1.0,0.3889,0.1389,0.0,L,1,6,39,23,21,0,0,65,81,35,65,16,30,46,Mozart
F,"3/4",4,6,23,0,3,0,5,24,0,6,1,14,19,8,11,3,1,0.7222,0.9167,1.0,0.2778,0.0833,0.0,L,0,1,31,34,20,0,0,53,79,43,65,26,22,36,Mozart
F,"3/4",1,1,13,0,1,0,4,7,0,4,0,4,17,5,0,2,0,0.6667,0.7083,0.7292,0.0833,0.0417,0.0208,L,0,2,7,17,9,0,0,52,81,36,67,29,31,45,Mozart
F,"3/4",7,0,9,0,10,6,0,0,8,11,0,9,18,18,2,0,0,0.8958,1.0,1.0,0.1042,0.0,0.0,L,0,0,16,21,23,0,0,69,82,50,67,13,17,32,Mozart
F,"3/4",6,4,6,0,9,5,0,3,6,10,3,7,23,13,2,1,0,0.9097,0.9722,1.0,0.0903,0.0278,0.0,L,0,0,14,21,22,2,0,72,86,50,74,14,24,36,Mozart
F,"3/4",5,1,9,0,5,11,1,4,1,7,0,2,31,4,1,1,0,0.9444,0.3889,1.0,0.0556,0.6111,0.0,R,0,0,0,9,28,9,0,74,86,60,79,12,19,26,Mozart
F,"3/4",6,0,11,0,6,9,2,13,2,3,0,7,22,13,2,0,1,0.8958,1.0,1.0,0.1042,0.0,0.0,L,0,1,30,20,8,0,0,64,82,46,60,18,14,36,Mozart
F,"3/4",18,0,4,0,3,2,17,12,1,17,0,3,18,2,14,2,1,0.5694,0.7778,1.0,0.4306,0.2222,0.0,L,0,0,44,22,3,8,0,67,84,48,65,17,17,36,Mozart
F,"3/4",9,0,14,0,11,9,4,10,1,4,0,7,9,24,0,3,0,0.9722,0.75,1.0,0.0278,0.25,0.0,R,0,0,0,25,35,9,0,69,86,64,72,17,8,22,Mozart
F,"3/4",8,0,6,2,5,6,4,9,3,6,0,9,23,11,3,1,0,0.75,0.9306,1.0,0.25,0.0694,0.0,L,1,9,17,20,11,0,0,62,77,35,65,15,30,42,Mozart
F,"3/4",10,2,11,2,11,10,0,7,2,5,0,4,12,20,4,0,0,0.9167,0.9167,1.0,0.0833,0.0833,0.0,R,0,2,15,23,22,2,0,58,84,41,70,26,29,43,Mozart
F,"3/4",26,2,6,4,12,11,9,10,0,17,0,2,4,13,19,3,0,0.4722,0.8056,1.0,0.5278,0.1944,0.0,L,0,6,22,66,4,1,0,65,84,40,69,19,29,44,Mozart
F,"3/4",19,2,16,1,10,7,3,13,0,2,4,7,12,13,9,3,1,0.8889,0.7222,1.0,0.1111,0.2778,0.0,R,0,5,12,57,9,1,0,63,84,36,70,21,34,48,Mozart
F,"3/4",13,0,7,0,10,8,2,17,0,1,1,4,15,10,4,4,0,0.9028,0.9028,0.9583,0.0764,0.0764,0.0208,B,0,5,10,22,22,4,0,57,84,36,70,27,34,48,Mozart
C,"2/4",6,0,3,0,4,5,1,4,0,2,0,2,7,10,0,0,0,0.8125,0.625,0.8125,0.0,0.1875,0.0,R,0,0,4,12,11,0,0,67,81,55,72,14,17,26,Mozart
C,"2/4",6,0,4,0,4,3,2,10,0,2,0,5,12,12,0,0,0,1.0,0.875,1.0,0.0,0.125,0.0,R,0,5,12,16,3,0,0,60,74,43,67,14,24,31,Mozart
C,"2/4",10,0,3,0,8,3,3,13,0,0,0,2,18,9,0,0,1,0.9375,0.875,1.0,0.0625,0.125,0.0,R,0,3,9,22,8,0,0,59,79,36,67,20,31,43,Mozart
C,"2/4",7,3,10,0,3,0,4,4,0,4,0,8,28,0,1,3,0,1.0,0.625,1.0,0.0,0.375,0.0,R,0,0,3,12,27,1,0,71,84,57,67,13,10,27,Mozart
C,"2/4",7,2,11,0,4,0,4,6,0,5,2,8,21,5,6,0,0,0.9375,1.0,1.0,0.0625,0.0,0.0,L,0,0,0,25,23,1,0,66,84,60,74,18,14,24,Mozart
C,"2/4",2,1,15,0,0,0,5,5,0,6,0,4,14,3,3,1,1,0.875,0.625,0.9375,0.125,0.375,0.0625,R,0,0,6,24,8,0,0,66,81,50,62,15,12,31,Mozart
C,"2/4",1,1,3,0,2,0,1,6,0,1,0,7,12,2,2,0,0,1.0,0.375,1.0,0.0,0.625,0.0,R,0,0,1,15,6,0,0,67,79,59,74,12,15,20,Mozart
C,"2/4",2,3,3,0,2,0,3,5,0,2,2,1,10,5,1,0,0,0.75,0.8125,1.0,0.25,0.1875,0.0,L,0,0,4,15,4,0,0,55,76,55,74,21,19,21,Mozart
C,"2/4",5,0,5,2,7,0,6,5,0,4,0,5,7,16,0,0,0,0.5625,0.9375,1.0,0.4375,0.0625,0.0,L,1,8,9,6,14,1,0,54,84,35,76,30,41,49,Mozart
C,"2/4",7,0,5,0,4,0,6,12,0,4,0,5,17,7,4,0,0,0.75,1.0,1.0,0.25,0.0,0.0,L,0,1,20,17,5,0,0,57,76,43,64,19,21,33,Mozart
C,"2/4",7,0,4,0,2,0,8,18,1,5,1,8,18,6,8,0,0,0.875,1.0,1.0,0.125,0.0,0.0,L,0,2,21,26,5,0,0,55,74,47,67,19,20,27,Mozart
C,"2/4",6,2,6,0,4,0,4,10,0,5,0,6,19,1,6,1,0,0.9375,0.875,1.0,0.0625,0.125,0.0,R,0,0,2,23,18,0,0,67,83,55,69,16,14,28,Mozart
C,"2/4",5,1,5,0,5,0,5,9,1,8,0,5,7,14,3,0,0,0.9375,0.8125,0.9375,0.0625,0.1875,0.0625,R,0,0,6,25,11,2,0,59,84,52,69,25,17,32,Mozart
C,"2/4",7,0,10,0,3,0,5,9,1,10,0,6,12,13,3,1,0,0.9375,0.9375,0.9375,0.0625,0.0625,0.0625,B,0,0,22,21,8,0,0,57,79,48,60,22,12,31,Mozart
C,"2/4",0,1,7,0,0,0,1,3,0,1,0,3,6,2,2,0,0,0.6875,0.3125,0.6875,0.0625,0.4375,0.0625,R,0,0,3,6,7,0,0,67,79,55,71,12,16,24,Mozart
C,"2/4",2,0,1,0,4,1,1,6,1,2,1,8,9,3,4,0,0,1.0,0.625,1.0,0.0,0.375,0.0,R,0,0,6,18,3,0,0,64,76,55,67,12,12,21,Mozart
C,"2/4",8,0,0,1,7,1,0,2,0,3,0,2,10,4,2,0,0,0.375,1.0,1.0,0.625,0.0,0.0,L,0,0,0,14,9,1,0,69,84,60,69,15,9,24,Mozart
C,"2/4",2,0,1,1,6,6,0,0,3,8,0,1,11,4,3,0,0,0.5625,0.875,1.0,0.4375,0.125,0.0,L,0,2,8,8,9,1,0,65,84,40,65,19,25,44,Mozart
C,"2/4",7,0,0,1,17,4,0,0,6,8,0,5,14,8,6,0,0,0.9375,0.9375,1.0,0.0625,0.0625,0.0,B,0,2,3,13,26,4,0,75,84,40,72,9,32,44,Mozart
C,"2/4",0,1,0,4,9,0,2,2,1,2,0,4,3,6,2,1,0,0.9375,0.75,0.9375,0.0625,0.25,0.0625,R,0,2,13,7,3,0,0,59,83,40,68,24,28,43,Mozart
C,"2/4",3,2,5,0,6,5,0,6,0,4,1,2,13,6,3,0,0,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,5,15,14,0,0,0,57,70,40,57,13,17,30,Mozart
C,"2/4",5,0,6,0,5,6,0,5,0,3,0,5,13,5,4,0,0,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,7,16,12,0,0,0,55,69,38,55,14,17,31,Mozart
C,"2/4",7,0,4,0,5,5,2,8,0,3,0,4,10,14,0,0,0,1.0,0.875,1.0,0.0,0.125,0.0,R,0,0,5,20,13,0,0,64,81,55,72,17,17,26,Mozart
C,"2/4",8,0,4,0,7,5,2,9,0,1,0,4,8,16,0,0,0,0.875,1.0,1.0,0.125,0.0,0.0,L,0,3,12,11,14,0,0,65,79,36,60,14,24,43,Mozart
C,"2/4",10,0,2,0,8,7,0,7,0,2,3,2,21,5,0,1,1,0.9375,0.75,1.0,0.0625,0.25,0.0,R,0,2,6,15,18,0,0,59,82,36,70,23,34,46,Mozart
C,"2/4",7,2,5,0,5,5,3,7,0,6,0,2,28,0,2,2,0,1.0,0.5,1.0,0.0,0.5,0.0,R,0,0,0,10,29,3,0,72,84,60,69,12,9,24,Mozart
C,"2/4",6,0,6,0,5,6,3,15,0,3,0,5,20,7,5,0,0,0.875,1.0,1.0,0.125,0.0,0.0,L,0,0,11,22,16,0,0,59,81,52,69,22,17,29,Mozart
C,"2/4",5,0,5,0,4,1,1,12,0,1,0,4,11,2,3,1,1,0.9375,0.5625,0.9375,0.0625,0.4375,0.0625,R,0,2,9,12,9,1,0,59,84,43,79,25,36,41,Mozart
C,"2/4",7,0,2,0,7,2,0,1,0,2,0,1,12,2,2,0,0,0.9375,0.375,1.0,0.0625,0.625,0.0,R,0,0,0,6,16,0,0,72,81,60,76,9,16,21,Mozart
C,"2/4",3,0,2,2,0,1,3,3,2,3,0,5,8,8,0,0,0,0.6875,0.8125,1.0,0.3125,0.1875,0.0,L,0,3,4,10,7,0,0,59,81,44,79,22,35,37,Mozart
C,"2/4",7,0,4,0,7,7,0,7,0,7,0,4,11,16,0,0,0,0.6875,1.0,1.0,0.3125,0.0,0.0,L,0,4,13,21,5,0,0,55,77,40,69,22,29,37,Mozart
C,"2/4",16,0,3,0,5,8,0,3,0,3,0,7,18,3,7,0,0,0.6875,1.0,1.0,0.3125,0.0,0.0,L,0,0,14,19,12,0,0,60,81,48,60,21,12,33,Mozart
C,"2/4",14,1,6,1,8,7,1,6,0,3,0,7,19,5,7,1,0,0.875,1.0,1.0,0.125,0.0,0.0,L,0,0,6,19,29,0,0,62,81,52,74,19,22,29,Mozart
C,"2/4",4,0,4,2,3,2,3,6,0,0,0,3,13,4,2,0,0,0.75,0.8125,1.0,0.25,0.1875,0.0,L,0,2,3,7,15,0,0,59,79,42,79,20,37,37,Mozart
C,"2/4",1,0,0,1,1,1,1,7,0,2,0,1,11,2,0,0,0,0.8125,0.0,0.8125,0.1875,1.0,0.1875,R,0,0,0,0,14,1,0,75,84,0,0,9,-1,84,Mozart
C,"2/4",3,0,1,0,10,1,1,12,0,1,0,3,4,10,0,2,0,0.4375,0.8125,1.0,0.5625,0.1875,0.0,L,0,10,11,4,7,0,0,67,79,40,60,12,20,39,Mozart
C,"2/4",11,0,2,1,5,5,1,5,0,4,0,2,2,11,0,3,0,0.5625,1.0,1.0,0.4375,0.0,0.0,L,0,10,10,7,9,0,0,60,81,36,57,21,21,45,Mozart
C,"2/4",9,1,8,0,5,5,1,5,0,5,0,5,7,14,3,0,0,0.9375,0.8125,0.9375,0.0625,0.1875,0.0625,R,0,0,8,12,20,4,0,67,88,48,74,21,26,40,Mozart
C,"2/4",10,1,8,0,5,5,1,5,0,5,0,5,7,13,4,0,0,0.9375,0.8125,0.9375,0.0625,0.1875,0.0625,R,0,7,13,20,5,0,0,55,76,41,62,21,21,35,Mozart
C,"2/4",12,0,5,0,5,3,0,10,0,0,0,3,12,1,4,0,2,0.875,0.875,0.875,0.0625,0.0625,0.0625,B,0,3,9,12,13,1,0,55,84,36,64,29,28,48,Mozart
F,"3/4",19,0,3,0,10,9,0,9,0,8,1,1,7,1,11,3,1,0.8333,0.9167,1.0,0.1667,0.0833,0.0,L,1,3,28,18,10,0,0,60,77,29,62,17,33,48,Mozart
F,"3/4",23,0,10,0,12,5,0,11,0,2,0,10,19,4,6,7,0,0.8333,0.8333,1.0,0.1667,0.1667,0.0,B,0,0,32,23,18,0,0,69,82,52,65,13,13,30,Mozart
F,"3/4",8,0,9,0,6,9,0,7,0,3,0,7,25,10,0,1,0,0.75,0.5833,1.0,0.25,0.4167,0.0,R,0,2,15,16,16,0,0,55,82,46,65,27,19,36,Mozart
F,"3/4",12,0,6,0,6,3,0,16,0,0,0,5,30,0,6,0,0,1.0,0.5,1.0,0.0,0.5,0.0,R,1,5,8,34,0,0,0,57,70,29,60,13,31,41,Mozart
F,"3/4",10,1,2,2,7,2,2,6,3,8,3,4,29,0,7,0,0,1.0,0.5833,1.0,0.0,0.4167,0.0,R,0,1,7,17,25,0,0,67,81,41,65,14,24,40,Mozart
F,"3/4",3,2,5,0,8,10,3,4,3,6,1,1,31,0,5,0,0,1.0,0.4167,1.0,0.0,0.5833,0.0,R,0,4,5,16,18,3,0,64,86,45,60,22,15,41,Mozart
